Column1;Column2;Column3;Column4
Ohio Street Beach;05/26/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/26/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/26/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/26/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/26/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/25/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/25/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/24/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/24/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/23/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/23/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/22/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/22/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/21/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/21/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/20/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/20/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/19/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/19/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/18/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/18/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/17/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/17/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/16/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/16/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/15/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/15/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/14/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/14/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/13/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/13/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/12/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/12/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/11/2025 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/11/2025 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;05/10/2025 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;05/10/2025 01:00:00 PM;-100,000;-100,000
